,message,Category,label
498,please help me to modulation me my card no,Banking_Change_Credential_Info,5
499,please give me expiry year,Banking_Get_Secure_Info,22
500,please can you help me to modulation my till month,Banking_Change_Credential_Info,5
501,can i disabled visa card atm password,Banking_Cancel_Card,1
502,get me help to turning on debit card pin num,Banking_Activate_Card,0
503,help me to initiate my atm card atm password,Banking_Activate_Card,0
504,please assist to search me my mob no,Banking_Get_Contact,20
505,come with me card turned off,Banking_Cancel_Card,1
506,please get my address updated?,Banking_Change_Address,3
507,How can i be get me my card invitation status provided?,Banking_Get_Card_Request_Status,18
508,assist to provide me my acc details,Banking_Get_Account_Details,13
509,can you help me to prepare charges inquiry of visa card,Banking_Fee_Inquiry,10
510,please assist to induce requisition for card,Banking_Card_Request,2
511,please assist to search me a/c details,Banking_Get_Account_Details,13
512,How can i be provided a/c details?,Banking_Get_Account_Details,13
513,What is the daily limit to wire funds to outside bank?,Banking_Transfer_Money,26
514,How can i be got a/c details?,Banking_Get_Account_Details,13
515,Hey you,General_Greetings,34
516,I need assistance as I've lose card,Banking_Report_Missing_Card,25
517,can you help me to modify my mobile no,Banking_Change_Contact,4
518,assist me to display whether my account is actived,Banking_Get_Acc_Status,11
519,replace my bank card,Banking_Replace_Card,24
520,help me to display whether account is running,Banking_Get_Acc_Status,11
521,assist to come with whether or not account is actived,Banking_Get_Acc_Status,11
522,please help me to give rise to invitation for card,Banking_Card_Request,2
523,can you help me to adjust mobile,Banking_Change_Contact,4
524,help me to bear inquiry for card,Banking_Card_Request,2
525,can you please help me to get my username transited,Banking_Change_Username,8
526,what are the procedure for setoff my master card atm Passcode,Banking_Cancel_Card,1
527,assist to get charges inquiry about my debit card,Banking_Fee_Inquiry,10
528,yes help,affirm,39
529,please provide me bal of account number,Banking_Get_Account_Balance,12
530,adjust passwod,Banking_Change_Password,7
531,please assist me to generate demand for card,Banking_Card_Request,2
532,get me till_month modulated,Banking_Change_Credential_Info,5
533,generate a visa card desire,Banking_Card_Request,2
534,get me google mail id refined,Banking_Change_Credential_Info,5
535,can i get charges inquiry about my visa card,Banking_Fee_Inquiry,10
536,get me help to activating my atm card pin num,Banking_Activate_Card,0
537,please assist to obtain my addr,Banking_Get_Address,15
538,can you originate a application for card,Banking_Card_Request,2
539,please assist to give me my atm card cost,Banking_Fee_Inquiry,10
540,please can you help me to find me my visa card balance,Banking_Get_Account_Balance,12
541,convey me version of you,Bot_Desc,32
542,get my mobile no refined,Banking_Change_Contact,4
543,can you please get me my present address changed?,Banking_Change_Address,3
544,please assist me to transfer my liquid to other bank account,Banking_Transfer_Money,26
545,adjust my mobile no,Banking_Change_Contact,4
546,help me to modify contact no,Banking_Change_Contact,4
547,can you get my gender adjusted,Banking_Change_Credential_Info,5
548,please assist me to find a card recourse status,Banking_Get_Card_Request_Status,18
549,please come with my bank card 1,Banking_Activate_Card,0
550,please make application for card,Banking_Card_Request,2
551,assist to obtain me pass code,Banking_Get_Secure_Info,22
552,can you help me to get my permenant address changed,Banking_Change_Credential_Info,5
553,can you help me to find whether or not my account is revoking,Banking_Get_Acc_Status,11
554,assist me to obtain me my a/c details,Banking_Get_Account_Details,13
555,assist to get me my bal of a/c,Banking_Get_Account_Balance,12
556,please assist me to get fees inquiry about visa card,Banking_Fee_Inquiry,10
557,assist me to modify account number,Banking_Change_Credential_Info,5
558,I have loss my bank card and I want to deactivate it,Banking_Report_Missing_Card,25
559,get me help to Replace my card atm password,Banking_Replace_Card,24
560,prepare balance,Banking_Get_Account_Balance,12
561,can you search me card bal,Banking_Get_Account_Balance,12
562,assist to provide whether my account is open,Banking_Get_Acc_Status,11
563,Where to see 10 recent activity for a/c?,Banking_View_Activity,27
564,assist me to catch charges inquiry of visa card,Banking_Fee_Inquiry,10
565,please find bank card restore,Banking_Replace_Card,24
566,assist to prepare whether or not account is open,Banking_Get_Acc_Status,11
567,please assist me to revoke master card passcode,Banking_Cancel_Card,1
568,show my cvv,Banking_Get_Secure_Info,22
569,hand over me narrative of you,Bot_Desc,32
570,can you please display my contact num,Banking_Get_Contact,20
571,give me my present address,Banking_Get_Address,15
572,prepare atm card summary,Banking_Get_Card_Details,16
573,help me to catch my credit card setup,Banking_Activate_Card,0
574,check me Account number bal,Banking_Get_Account_Balance,12
575,please assist to cause offer for card,Banking_Card_Request,2
576,Someone took debit card!,Banking_Report_Missing_Card,25
577,help me to show whether account is disabled,Banking_Get_Acc_Status,11
578,please can you help me to obtain my card status,Banking_Get_Card_Status,19
579,assist me to come with pass-code,Banking_Get_Secure_Info,22
580,begin credit card,Banking_Activate_Card,0
581,please assist me to display my my Account details,Banking_Get_Account_Details,13
582,assist to obtain my debit card_no,Banking_Get_Card_Number,17
583,please help me to display atm cardno,Banking_Get_Card_Number,17
584,give me my balance of card,Banking_Get_Account_Balance,12
585,please help me to search me my visa card cost inquiry,Banking_Fee_Inquiry,10
586,assist to overcome with whether account is 0,Banking_Get_Acc_Status,11
587,assist me to transit my gender,Banking_Change_Credential_Info,5
588,How can i be get a request for card set up?,Banking_Card_Request,2
589,can i cancelled atm card atm password,Banking_Cancel_Card,1
590,help me to surrogate registered mail id,Banking_Change_Credential_Info,5
591,come with master cardno,Banking_Get_Card_Number,17
592,help me to search card offer status,Banking_Get_Card_Request_Status,18
593,please assist me to provide me my username,Banking_Get_Username,23
594,please can you help me to prepare me my visa card change,Banking_Replace_Card,24
595,please bear request for card,Banking_Card_Request,2
596,get me help to Replace my debit card pass number,Banking_Replace_Card,24
597,please can you help me to come with me card fees,Banking_Fee_Inquiry,10
598,ok,affirm,39
599,can you please help me to get contact modified,Banking_Change_Contact,4
600,please assist me to Change bank card active keys,Banking_Replace_Card,24
601,please help me to prepare my card invitation status,Banking_Get_Card_Request_Status,18
602,get me mob no changed,Banking_Change_Contact,4
603,can you help me to display me till_year,Banking_Get_Secure_Info,22
604,assist me to opening my atm card pin number,Banking_Activate_Card,0
605,can you help me to refinement me my Account number,Banking_Change_Credential_Info,5
606,please do it,affirm,39
607,can you see me mob number,Banking_Get_Contact,20
608,please assist to prepare atm card activating,Banking_Activate_Card,0
609,can you please cause requisition for card,Banking_Card_Request,2
610,please help me to whip up a appeal for card,Banking_Card_Request,2
611,help me to show whether or not my account is closed,Banking_Get_Acc_Status,11
612,I'm leaving now,General_Ending,33
613,assist to search me my atm card charges,Banking_Fee_Inquiry,10
614,help me to initiating my bank card active keys,Banking_Activate_Card,0
615,set up a credit card offer,Banking_Card_Request,2
616,please assist me to find my a card demand status,Banking_Get_Card_Request_Status,18
617,provide me ABCs of you,Bot_Desc,32
618,Where are the outside funds wire option in mobile application?,Banking_Transfer_Money,26
619,assist to cancel atm card atm Passcode,Banking_Cancel_Card,1
620,please help me to obtain me my 3 activity history,Banking_View_Activity,27
621,please get my username refined,Banking_Change_Username,8
622,please help me to catch me my balance,Banking_Get_Account_Balance,12
623,please assist me to find my addres,Banking_Get_Address,15
624,can you help me to make recourse for card,Banking_Card_Request,2
625,please help me to activation my atm card atm Passcode,Banking_Activate_Card,0
626,please assist to display my 9 transactions,Banking_View_Activity,27
627,please assist to catch me my credit card reinstate,Banking_Replace_Card,24
628,can you help me to come with whether or not my account is running,Banking_Get_Acc_Status,11
629,give my till_month,Banking_Get_Secure_Info,22
630,assist to check my credit card fees,Banking_Fee_Inquiry,10
631,help me to provide my mobile number,Banking_Get_Contact,20
632,what are the procedures for Replace my credit card pass number,Banking_Replace_Card,24
633,generate a debit card invitation,Banking_Card_Request,2
634,When was the 10 levy order of accounts?,Banking_View_Activity,27
635,can you get address updated?,Banking_Change_Address,3
636,assist to make a appeal for card,Banking_Card_Request,2
637,Can you please help me with move money?,Banking_Transfer_Money,26
638,can you help me to modulation my gender,Banking_Change_Credential_Info,5
639,please get me mobile no refined,Banking_Change_Contact,4
640,wire liquid to other bank account,Banking_Transfer_Money,26
641,get me help to Change my atm card pin number,Banking_Replace_Card,24
642,please can you help me to come with my acc number,Banking_Get_Account_Number,14
